"","rid","mean","lower","upper","auth1","auth2","auth3","auth4","authoritarianism","sdo","married","college","income","christian","post_call","uncertainty","waterFish","envHabitat","envWater","envPollution","envTemp","waterDams","waterConservation","publicConservation","immUndocumented","immSeparation","immAsylum","immBirthright","immTech","immResources","police","gunHome","concealCarry","background","registry","rwm","trump_vote","state_residence","state_insult","state_common","state_interest","state_we","state_partme","state_proud","state_identity_identity_strength","latino","black","other","white","recount","electionFraud","rr","moral_individualism","individualism","ideology","gender","party3","caseid","age","gen","authScaled"
"2754",1262280067,0.135043952266145,-1.26878499292271,1.53087925523141,1,0,1,0,0.5,0,0,1,0,1,0,1,2,4,3,3,3,4,4,"renewable",1,1,1,1,NA,1,3,0,1,1,1,0,0,"Arizona",4,2,4,4,2,2,"Arizona",1,0,0,0,4,4,0.125,0.6875,0.45,2,"Female",1,1262280067,65,"Boomer",0.508426925918522
"2755",1262280069,-0.996626109982615,-2.50099052869142,0.46068110105666,0,0,0,0,0,0.375,1,0,1,0,0,1,2,4,2,2,4,5,5,"renewable",2,1,5,5,NA,NA,5,1,5,1,5,0,1,"Nevada",3,5,4,4,5,5,"Nevada",0,0,0,1,4,3,0.6875,0.75,0.75,3,"Female",2,1262280069,72,"Boomer",0.021314754183513
"2756",1262280071,0.709343745006621,-0.76222000404796,2.21094100203242,1,1,0,1,0.75,0.5,1,1,1,1,0,1,2,4,2,3,4,3,4,"renewable",2,5,4,1,2,NA,3,1,3,1,2,0,0,"Nevada",4,4,3,4,3,4,"Nevada",1,0,0,0,2,4,0.6875,0.875,0.4,3,"Female",1,1262280071,66,"Boomer",0.755626554680358
"2757",1262280079,0.667581137747575,-0.757390451586149,2.09613298642998,1,1,0,1,0.75,0.125,1,0,0,1,0,0,2,2,1,3,1,5,4,"protection",3,2,4,2,NA,4,4,1,4,2,4,0,1,"Colorado",4,4,3,4,4,4,"Colorado",0,0,0,1,3,5,0.75,0.6875,0.75,5,"Female",3,1262280079,61,"Boomer",0.737650401561272
"2758",1262280085,-0.99512982743472,-2.60749406171992,0.545766905474146,0,0,0,0,0,0.4375,0,0,1,0,0,0,2,3,3,2,3,3,4,"renewable",1,3,3,1,NA,NA,2,NA,4,2,4,0,0,"Arizona",3,2,3,3,3,3,"Arizona",0,0,0,1,3,4,0.6875,0.4375,0.5,3,"Male",2,1262280085,20,"Millenial",0.021958808900297
"2759",1262280087,1.22577654149712,-0.227817582997641,2.74328953944649,1,1,1,1,1,0.5,0,0,0,0,1,1,2,2,2,2,2,3,3,"renewable",3,3,3,2,NA,NA,2,NA,3,3,3,0,NA,"Arizona",4,3,3,2,3,4,"Arizona",1,0,0,0,3,4,0.5,0.5,0.5,NA,"Male",NA,1262280087,22,"Millenial",0.977918112481039
"2760",1262280093,0.666794791148694,-0.70284138473125,2.08634077477828,1,1,0,1,0.75,0.4375,0,0,0,1,0,1,2,3,4,4,1,5,1,"renewable",1,1,2,3,3,NA,3,1,5,1,3,0,1,"New Mexico",3,4,2,5,4,5,"New Mexico",1,0,0,0,4,3,0.5,0.6875,0.55,3,"Female",3,1262280093,40,"Gen X",0.737311929234137
"2761",1262280095,0.112644151514449,-1.35962418692614,1.53422585286735,1,1,0,0,0.5,0,0,0,0,0,0,0,2,4,4,4,4,4,5,"renewable",1,1,3,5,3,NA,2,0,1,1,1,0,0,"Utah",2,2,3,4,3,2,"Alberta, Canada",0,0,0,1,5,5,0,0.75,0.5,2,"Female",1,1262280095,21,"Millenial",0.4987852326772
"2762",1262280103,-0.972662249461256,-2.63163773761343,0.572075648700036,0,0,0,0,0,0.125,1,0,1,1,1,1,2,2,3,2,2,5,4,"renewable",1,1,1,1,NA,1,3,0,2,1,1,0,0,"Colorado",2,3,3,2,2,4,"Colorado",1,0,0,0,4,4,0,0.5,0.45,1,"Female",1,1262280103,35,"Millenial",0.0316296759359877
"2763",1262280107,0.13009243339461,-1.18084311459185,1.48513479257465,0,1,0,1,0.5,0.125,0,0,0,0,0,0,2,4,4,2,4,4,4,"renewable",2,1,3,1,1,NA,2,0,2,1,2,0,NA,"Arizona",2,4,3,4,4,3,"Arizona",0,0,0,1,4,3,0.125,0.1875,0.4,2,"Female",1,1262280107,29,"Millenial",0.506295611155182
"2764",1262280113,0.124793209978638,-1.37282647993313,1.6121284746195,1,0,0,1,0.5,0.1875,0,0,0,0,0,1,2,3,1,3,3,3,4,"renewable",1,1,3,3,NA,NA,1,0,2,1,1,0,NA,"Arizona",4,4,4,5,5,5,"Arizona",1,0,0,0,5,3,0.375,0.3125,0.6,1,"Male",2,1262280113,28,"Millenial",0.50401463164289
"2765",1262280115,0.128412613494962,-1.33953018317224,1.63312512589155,1,1,0,0,0.5,0.3125,1,0,0,1,0,0,3,3,3,3,3,3,3,"recreation",3,3,3,3,NA,3,3,0,3,3,3,0,NA,"Arizona",3,3,3,3,3,3,"Arizona",1,0,0,0,3,1,0.5,0.4375,0.55,NA,"Female",NA,1262280115,46,"Gen X",0.505572555251577
"2766",1262280117,-1.00870271615891,-2.56093641995847,0.38334961091526,0,0,0,0,0,0.125,1,0,1,0,0,0,3,3,4,4,4,4,4,"renewable",1,1,1,1,NA,NA,3,1,1,1,2,0,0,"Utah",1,2,3,2,4,1,"Montana",0,0,0,1,4,5,0.0625,0.125,0.2,1,"Male",1,1262280117,25,"Millenial",0.0161165413315843
"2767",1262280119,-1.00791474104551,-2.57906706827814,0.378798993069722,0,0,0,0,0,0.375,0,0,1,1,0,1,2,3,4,4,2,5,3,"renewable",2,2,3,2,NA,NA,4,0,1,1,1,0,NA,"Colorado",4,4,3,4,5,5,"Colorado",0,0,0,1,4,2,0.125,0.5,0.55,3,"Female",2,1262280119,18,"Millenial",0.0164557146309108
"2768",1262280123,-1.01881681838897,-2.59653742490132,0.514189398943001,0,0,0,0,0,0.5,0,0,1,1,0,1,1,1,2,2,2,4,4,"protection",2,1,3,3,NA,NA,3,0,3,3,3,0,0,"Arizona",3,3,3,3,3,3,"Arizona",0,0,0,1,3,4,0.5,0.625,0.45,NA,"Male",NA,1262280123,18,"Millenial",0.011763061932611
"2769",1262280127,-0.983719546420345,-2.51765823278823,0.505337927528008,0,0,0,0,0,0.1875,0,0,1,0,0,0,2,4,2,2,4,5,5,"renewable",1,1,2,2,NA,2,3,0,4,1,4,0,0,"Nevada",3,4,4,5,3,4,"Nevada",0,0,0,1,5,5,0.3125,0.5625,0.6,2,"Male",1,1262280127,25,"Millenial",0.0268702110398695
"2770",1262280129,1.23416688351259,-0.195245942501168,2.73226103842843,1,1,1,1,1,0.4375,0,0,0,0,0,1,2,3,3,3,2,3,3,"extraction",1,5,3,1,NA,2,4,0,3,1,1,0,NA,"Nevada",3,3,1,3,3,3,"California",1,0,0,0,3,3,0.5,0.5,0.5,3,"Female",NA,1262280129,36,"Millenial",0.981529622458281
"2771",1262280133,0.666149619071984,-0.749670425012803,2.13137420716657,1,1,0,1,0.75,0.5,1,0,0,0,0,1,3,2,3,2,1,2,2,"recreation",3,3,3,3,3,NA,3,0,3,3,3,0,NA,"Colorado",4,3,3,3,3,2,"Colorado",0,0,0,1,3,3,0.5625,0.5,0.5,NA,"Female",NA,1262280133,22,"Millenial",0.737034223583071
"2772",1262280139,-1.01128658011562,-2.52990474668768,0.537163412928955,0,0,0,0,0,0,0,0,1,1,0,0,3,4,3,4,4,5,5,"renewable",1,1,1,1,NA,1,1,0,1,1,1,0,0,"Utah",1,1,2,1,1,1,"Utah",0,0,0,1,5,5,0,0,0,2,"Female",1,1262280139,18,"Millenial",0.0150043518115074
"2773",1262280143,1.24877952489292,-0.178605139516591,2.72894138270684,1,1,1,1,1,0.75,0,0,0,0,0,0,1,2,1,1,1,4,3,"renewable",1,1,5,3,NA,NA,3,0,5,4,5,0,NA,"Nevada",1,1,1,1,1,1,"Nevada",1,0,0,0,1,2,1,0.6875,0.65,5,"Male",NA,1262280143,41,"Gen X",0.987819437586385
"2774",1262280299,0.674205547755447,-0.657665766425735,2.07276522869239,1,1,0,1,0.75,0.375,0,0,1,1,0,0,2,1,1,1,1,3,4,"renewable",2,2,2,2,NA,NA,5,1,3,2,3,0,1,"Arizona",2,4,3,5,4,4,"Arizona",1,0,0,0,3,3,0.4375,0.4375,0.55,NA,"Female",1,1262280299,19,"Millenial",0.740501789835152
"2775",1262280505,0.142917754164094,-1.28674986433109,1.53510406265361,1,1,0,0,0.5,0.4375,0,0,0,0,0,0,3,4,2,2,2,5,4,"renewable",1,1,4,3,NA,NA,3,1,3,2,3,0,NA,"New Mexico",4,4,4,4,4,4,"New Mexico",1,0,0,0,3,1,0.375,0.3125,0.45,2,"Male",NA,1262280505,60,"Boomer",0.511816098143065
"2776",1262297255,1.22204369646632,-0.178968648529067,2.63764764037782,1,1,1,1,1,0.375,0,0,0,1,0,0,4,3,4,4,4,4,3,"renewable",1,1,3,3,1,NA,4,0,3,1,1,0,NA,"Arizona",3,3,5,3,4,4,"Arizona",0,0,0,1,3,3,0.375,0.625,0.7,3,"Male",2,1262297255,22,"Millenial",0.976311359496793
"2777",1262298417,1.2369389585247,-0.169944639066177,2.8101056330189,1,1,1,1,1,0.25,0,0,0,1,0,0,4,4,4,4,4,4,5,"renewable",2,5,3,3,3,NA,4,1,1,1,2,0,NA,"Arizona",2,3,5,1,3,3,"Arizona",1,0,0,0,1,5,0.25,0.375,0.65,3,"Female",1,1262298417,20,"Millenial",0.982722824898111
"2778",1262324391,-0.429465960288573,-1.91090031339937,1.04451648951327,0,1,0,0,0.25,0.5,0,0,0,0,0,0,3,4,4,4,4,5,5,"renewable",1,1,5,5,3,NA,4,1,5,1,2,0,0,"Arizona",5,5,5,5,5,5,"Arizona",0,0,0,1,4,4,0.4375,0.6875,0.45,4,"Female",1,1262324391,25,"Millenial",0.265441219533348
"2779",1262332739,0.681174035495219,-0.699786336006349,2.13798257322142,1,0,1,1,0.75,0.5,0,0,1,1,0,0,3,3,3,2,3,4,4,"extraction",2,3,4,4,4,NA,3,NA,4,2,3,0,0,"Colorado",5,5,5,4,4,3,"Colorado",1,0,0,0,4,3,0.5625,0.875,0.5,1,"Male",3,1262332739,21,"Millenial",0.743501281745262
"2780",1262339779,1.2518530994397,-0.166448659796509,2.73497288628979,1,1,1,1,1,0.1875,0,0,0,0,0,0,4,3,4,1,2,4,4,"protection",1,1,3,1,4,NA,2,0,1,1,2,0,NA,"New Mexico",4,2,2,3,1,4,"New Mexico",1,0,0,0,5,3,0.625,0.6875,0.55,NA,"Female",1,1262339779,30,"Millenial",0.989142416449584
"2781",1262347683,-0.988619125656291,-2.51240451388389,0.439430163067851,0,0,0,0,0,0.25,0,0,0,0,0,0,3,2,3,3,2,5,5,"protection",1,1,2,5,NA,NA,3,0,1,1,1,0,0,"New Mexico",1,4,5,5,5,2,"Colorado",1,0,0,0,4,1,0.1875,0.4375,0.3,2,"Male",1,1262347683,29,"Millenial",0.0247612529947422
"2782",1262348409,0.140977550415102,-1.35747864550321,1.64980424872468,0,1,0,1,0.5,0.5,0,0,0,0,0,0,2,3,3,3,3,3,3,"extraction",3,3,3,3,3,NA,4,0,5,1,1,0,NA,"Nevada",3,3,3,3,3,3,"Nevada",1,0,0,0,3,3,0.5,0.5,0.6,NA,"Female",2,1262348409,37,"Millenial",0.51098096351036
"2783",1262350043,0.134039137540362,-1.35555103321128,1.66196178809957,1,0,1,0,0.5,0.0625,0,0,0,0,0,0,4,4,3,3,4,4,5,"renewable",2,1,2,2,NA,NA,5,0,3,1,1,0,0,"Colorado",3,4,4,5,5,5,"Colorado",0,0,0,1,4,3,0.3125,0.8125,0.45,NA,"Male",2,1262350043,19,"Millenial",0.507994416921778
"2784",1262367357,-0.393861358711227,-1.93715989274418,1.06220374292842,0,0,1,0,0.25,0.4375,0,0,1,0,0,0,1,2,1,1,1,4,4,"renewable",2,3,3,2,NA,NA,2,0,5,2,4,0,NA,"Arizona",3,3,3,3,3,2,"Arizona",0,0,1,0,3,1,0.625,0.5,0.55,NA,"Female",NA,1262367357,20,"Millenial",0.280766741853552
"2785",1262373347,1.22758985484211,-0.180541364073567,2.68805878175452,1,1,1,1,1,0.25,1,0,0,1,0,0,2,4,4,4,4,5,4,"renewable",4,1,5,4,NA,NA,3,1,5,2,2,0,NA,"Colorado",1,5,4,2,5,5,"Kansas",1,0,0,0,3,4,1,1,0.6,3,"Male",2,1262373347,51,"Gen X",0.978698628844403
"2786",1262374113,0.14499509100647,-1.39725413263192,1.60899499676733,1,0,0,1,0.5,0.5,1,0,1,0,0,0,1,2,3,2,1,4,3,"extraction",5,1,5,5,NA,NA,4,1,3,2,5,0,1,"Arizona",1,3,3,3,2,3,"Arizona",0,0,0,1,5,3,1,0,0.5,4,"Male",3,1262374113,61,"Boomer",0.512710259873123
"2787",1262380353,0.667973973045262,-0.867825462011178,2.20514490921671,1,0,1,1,0.75,0.5,1,1,0,1,0,0,4,4,4,4,4,5,5,"renewable",1,1,5,5,5,NA,3,0,5,2,2,0,0,"Arizona",5,5,5,5,4,3,"Arizona",1,0,0,0,5,5,0.4375,1,0.4,3,"Female",1,1262380353,23,"Millenial",0.737819492236526
"2788",1262381055,-0.435793303705121,-1.88756886326032,1.04780749106435,0,0,0,1,0.25,0.375,0,0,1,0,0,0,2,2,2,2,2,3,3,"renewable",3,3,3,3,3,NA,3,0,3,3,3,0,0,"Colorado",4,4,3,4,4,4,"Colorado",1,0,0,0,3,3,0.5,0.625,0.5,2,"Female",2,1262381055,19,"Millenial",0.262717699581938
"2789",1262381257,0.695421862669341,-0.752605168239872,2.15611965550019,1,0,1,1,0.75,0.125,0,0,0,1,0,0,1,1,1,1,2,1,2,"extraction",1,1,3,4,NA,1,3,0,5,1,1,0,0,"Nevada",3,3,2,3,2,4,"Nevada",1,0,0,0,3,3,0.75,0.75,0.65,2,"Female",1,1262381257,29,"Millenial",0.749634067500415
"2790",1262381339,0.665718615865665,-0.781011749847832,2.14635993550955,1,1,0,1,0.75,0.125,1,0,0,1,0,0,3,4,4,4,4,5,4,"renewable",5,2,5,4,NA,1,5,0,2,2,1,0,0,"New Mexico",5,4,4,5,5,4,"New Mexico",1,0,0,0,4,4,0.875,0.5625,0.85,3,"Female",1,1262381339,37,"Millenial",0.736848704044419
"2791",1262386715,-1.00773958077431,-2.5670959941285,0.44511442309999,0,0,0,0,0,0,0,1,1,0,0,1,2,4,4,4,4,3,5,"renewable",1,1,1,1,NA,NA,4,1,2,1,1,0,0,"Arizona",5,5,4,5,4,5,"Arizona",0,0,0,1,3,2,0,0.0625,0.6,1,"Female",1,1262386715,32,"Millenial",0.0165311100159723
"2792",1262391171,-0.424678805213088,-1.94609198363978,1.14812812651227,0,1,0,0,0.25,0.5625,0,0,0,0,0,1,3,1,3,2,3,4,4,"recreation",3,2,2,1,2,NA,3,NA,4,5,5,0,NA,"Arizona",5,3,3,4,3,4,"Arizona",0,1,0,0,4,2,0.625,0.25,0.45,1,"Male",2,1262391171,55,"Gen X",0.267501786109279
"2793",1262392523,0.102873709574778,-1.46947218679655,1.5334762970169,0,0,1,1,0.5,0.5,0,0,1,0,0,0,1,1,2,3,2,3,3,"renewable",2,1,3,2,NA,NA,4,0,3,1,2,0,0,"Colorado",3,2,4,4,3,4,"Colorado",0,0,0,1,2,5,0.75,0.75,0.65,2,"Male",1,1262392523,19,"Millenial",0.494579677232368
"2794",1262396129,1.22575506949612,-0.172117612420935,2.68316930484234,1,1,1,1,1,0.25,1,0,0,0,0,0,1,2,2,2,1,4,4,"renewable",1,2,4,1,NA,NA,4,1,4,5,5,0,1,"Utah",4,2,3,2,4,4,"Utah",0,0,0,1,2,1,0.875,0.4375,0.85,NA,"Male",NA,1262396129,40,"Gen X",0.977908870146734
"2795",1262396685,0.130425867515578,-1.29534698113198,1.628394786915,1,0,0,1,0.5,0.3125,1,0,0,1,0,0,2,3,3,4,1,3,4,"protection",2,1,3,1,NA,1,4,1,3,1,4,0,1,"Utah",2,5,4,4,3,5,"Utah",0,0,0,1,4,4,0.5,0.6875,0.75,3,"Female",3,1262396685,35,"Millenial",0.506439133392107
"2796",1262396795,-0.990727504691823,-2.53396819717416,0.432048840914735,0,0,0,0,0,0.0625,0,0,0,0,0,0,4,2,3,3,4,3,4,"recreation",1,1,1,1,1,NA,1,0,1,1,1,0,0,"Arizona",2,3,4,2,3,4,"Texas",1,0,0,0,4,5,0,0.9375,0.5,1,"Female",1,1262396795,22,"Millenial",0.0238537295697627
"2797",1262396909,-0.419525876709899,-1.8577323599406,0.960916322971711,0,0,1,0,0.25,0.375,0,0,0,0,0,0,2,1,2,2,2,5,4,"renewable",1,1,3,4,NA,1,3,0,3,1,1,0,NA,"Arizona",3,4,4,5,5,5,"Arizona",1,0,0,0,5,5,0.375,1,0.55,NA,"Male",2,1262396909,21,"Millenial",0.269719794942168
"2798",1262397655,-0.410629015725932,-2.05119280649216,1.15383035743266,0,0,0,1,0.25,0.4375,1,0,0,0,0,0,3,3,3,3,3,3,4,"renewable",1,1,3,3,3,NA,3,1,3,1,3,0,NA,"Utah",3,3,4,3,5,3,"Utah",1,0,0,0,3,5,1,1,0.8,NA,"Male",NA,1262397655,29,"Millenial",0.273549329203164
"2799",1262412625,-0.980330528266676,-2.47431554329447,0.428713313279268,0,0,0,0,0,0.5625,0,0,0,0,0,1,2,3,2,1,2,3,1,"protection",3,3,3,1,NA,NA,3,NA,4,4,5,0,1,"Nevada",3,3,3,3,4,4,"Nevada",1,0,0,0,3,3,0.8125,0.375,0.55,3,"Male",2,1262412625,27,"Millenial",0.0283289683649529
"2800",1262413485,0.118431146702393,-1.41474636721677,1.60301945475453,1,1,0,0,0.5,0.125,0,0,0,1,0,1,3,2,3,4,3,2,4,"renewable",1,1,2,1,1,NA,3,0,3,2,3,0,0,"Arizona",3,4,3,2,1,3,"Arizona",1,0,0,0,4,3,0.375,0.5625,0.8,3,"Male",1,1262413485,44,"Gen X",0.501276166994414
"2801",1262413507,0.125693262536347,-1.35749321995458,1.51961980403602,0,0,1,1,0.5,0.4375,0,0,0,0,0,0,3,2,3,4,2,4,1,"protection",3,2,1,2,NA,NA,2,NA,5,3,4,0,NA,"Utah",5,5,5,4,3,4,"Utah",1,0,0,0,4,4,0.6875,0.6875,0.6,2,"Male",NA,1262413507,20,"Millenial",0.504402047172104
"2802",1262428241,1.2423811055251,-0.22267517284069,2.75990357807471,1,1,1,1,1,0.5625,0,0,0,1,0,1,4,3,4,4,3,5,5,"renewable",1,2,3,4,4,NA,5,0,4,1,2,0,1,"Arizona",5,5,5,4,2,4,"California",1,0,0,0,5,3,0.375,0.75,0.45,5,"Male",3,1262428241,33,"Millenial",0.98506532394682
"2803",1262428803,0.684416532363645,-0.715575487257943,2.14094338007196,1,0,1,1,0.75,0.25,0,0,0,0,0,1,3,2,4,4,2,4,3,"protection",2,1,3,4,NA,NA,3,0,3,1,1,0,NA,"Utah",3,2,3,4,3,2,"Utah",1,0,0,0,4,2,0.8125,0.625,0.5,NA,"Female",NA,1262428803,57,"Gen X",0.744896970951959
"2804",1262471481,-0.421846816263781,-1.92557759820652,1.05731864192094,0,1,0,0,0.25,0.5,0,0,0,0,0,1,4,4,4,4,3,4,4,"renewable",1,3,4,4,NA,NA,4,1,5,2,2,0,1,"Nevada",5,5,5,5,5,4,"Coahila, Mexico",1,0,0,0,4,4,0.625,0.625,0.5,2,"Male",3,1262471481,20,"Millenial",0.268720777698298
"2805",1262487933,0.137648771295712,-1.29599807723352,1.57894026401247,0,1,0,1,0.5,0.4375,0,0,0,0,0,1,3,2,4,3,2,5,4,"recreation",2,3,4,3,NA,4,3,0,2,1,2,0,NA,"Arizona",3,4,3,2,3,5,"Arizona",1,0,0,0,1,3,0.9375,0.8125,1,5,"Female",NA,1262487933,37,"Millenial",0.509548135268133
"2806",1262498117,-1.0203087499085,-2.58428637208596,0.380910628837122,0,0,0,0,0,0.25,0,0,0,0,0,1,4,3,3,3,3,1,5,"renewable",1,1,1,1,NA,1,1,0,1,1,1,0,0,"Colorado",2,2,3,4,2,4,"Wyoming",0,0,0,1,3,3,0,0.125,0,1,"Female",1,1262498117,23,"Millenial",0.0111208800575232
"2807",1262521403,0.13802662630923,-1.33299151572873,1.51442830839986,1,0,0,1,0.5,0.1875,1,1,1,0,0,1,2,2,3,3,4,4,5,"recreation",2,1,1,1,1,NA,4,0,1,1,2,0,0,"Colorado",4,4,4,5,5,5,"Colorado",0,0,0,1,5,5,0,0.3125,0.25,2,"Female",1,1262521403,38,"Millenial",0.509710777881361
"2808",1262535903,1.23519840930113,-0.272427712256183,2.84421209062422,1,1,1,1,1,0.1875,0,0,0,0,0,1,3,3,2,4,2,5,5,"renewable",2,1,5,5,NA,2,3,0,3,2,3,0,NA,"New Mexico",5,5,4,5,5,5,"Texas",1,0,0,0,3,3,0.5,0.0625,0.65,NA,"Female",NA,1262535903,25,"Millenial",0.981973628873062
"2809",1262589071,-0.978727383041452,-2.55722996289147,0.508675693838862,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,4,4,4,"renewable",1,1,3,5,NA,NA,3,1,3,1,1,0,NA,"Arizona",1,3,4,3,3,4,"Arizona",1,0,0,0,5,5,0.375,0.875,0.55,NA,"Female",2,1262589071,20,"Millenial",0.02901902068525
"2810",1262633611,-0.432329099519161,-1.82626604756703,0.999808533879491,1,0,0,0,0.25,0.1875,1,1,1,1,0,1,4,4,4,4,4,4,4,"renewable",1,1,1,2,NA,NA,4,0,1,1,1,0,0,"Colorado",4,4,4,3,5,5,"Colorado",1,0,0,0,4,4,0.25,0.25,0.55,2,"Male",1,1262633611,55,"Gen X",0.264208819724326
"2811",1262636525,-0.998102875862106,-2.49686245982085,0.402677025458165,0,0,0,0,0,0.0625,1,1,1,0,0,1,3,3,4,4,4,3,4,"protection",1,1,1,3,1,NA,2,0,1,1,1,0,0,"Colorado",3,4,2,3,4,4,"Colorado",1,0,0,0,4,5,0.0625,0.75,0.4,3,"Female",1,1262636525,38,"Millenial",0.0206791001543927
"2812",1262702081,-0.981279226186493,-2.55079940156623,0.512238607987539,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,4,5,3,"renewable",1,1,1,1,NA,1,2,0,1,1,1,0,0,"Nevada",1,3,1,1,1,3,"Nevada",1,0,0,0,5,5,0,0.875,0.5,1,"Female",1,1262702081,25,"Millenial",0.0279206140932809
"2813",1262766725,0.674999035438792,-0.852667169275703,2.26627324486183,1,1,0,1,0.75,0.25,0,0,0,0,0,1,2,3,1,1,3,3,3,"protection",2,2,3,2,3,NA,4,0,2,2,2,0,0,"Arizona",1,2,3,3,3,2,"Arizona",1,0,0,0,2,2,0.5,0.3125,0.7,3,"Female",1,1262766725,33,"Millenial",0.740843335946137
"2814",1262772801,-0.996236031970131,-2.59227257446357,0.508651707766429,0,0,0,0,0,0.25,0,1,0,1,0,1,4,1,4,3,4,3,4,"renewable",1,1,2,1,NA,1,3,0,3,1,2,0,0,"Colorado",2,4,5,5,5,5,"Colorado",1,0,0,0,4,4,0.25,0.75,0.45,NA,"Female",1,1262772801,21,"Millenial",0.0214826580224017
"2815",1262795573,-0.42421040955546,-2.02343766055123,1.11129322999101,0,0,0,1,0.25,0.3125,1,1,0,0,0,1,2,3,3,3,2,3,5,"renewable",1,1,4,1,NA,NA,4,0,3,2,2,0,0,"Arizona",5,4,5,5,5,5,"Arizona",0,0,0,1,4,2,0.75,0.3125,0.55,3,"Male",2,1262795573,42,"Gen X",0.267703400726144
"2816",1262850981,0.671528030258146,-0.726014469358044,2.11617220146881,1,0,1,1,0.75,0.4375,0,0,0,0,0,1,1,1,1,1,3,3,3,"protection",2,2,3,3,3,NA,4,0,3,2,3,0,NA,"Nevada",3,3,3,3,3,3,"Arizona",1,0,0,0,3,1,0.3125,0.25,0.4,NA,"Male",NA,1262850981,19,"Millenial",0.739349288406973
"2817",1262869331,0.128623008537375,-1.30886814437319,1.50526840293153,0,1,0,1,0.5,0.5,0,0,0,1,0,1,1,1,2,2,4,5,4,"renewable",1,1,5,4,NA,1,3,0,4,2,2,0,NA,"Arizona",4,4,3,4,4,5,"Arizona",1,0,0,0,3,2,0.75,1,0.8,NA,"Female",1,1262869331,42,"Gen X",0.505663116970448
"2818",1262923339,-0.417337398714903,-1.94195062941812,1.05677021206968,1,0,0,0,0.25,0.25,1,1,1,0,0,1,2,4,2,3,3,4,5,"protection",1,1,1,1,1,NA,3,1,3,2,1,0,0,"Arizona",2,2,3,1,2,2,"Arizona",0,0,0,1,1,4,0.9375,0.875,0.55,3,"Female",1,1262923339,42,"Gen X",0.270661795887937
"2819",1262931459,0.141002452270194,-1.26337812065813,1.53887745279616,0,1,1,0,0.5,0.375,0,0,1,0,0,1,2,4,4,4,3,3,4,"renewable",2,1,3,3,3,NA,3,1,3,2,2,0,1,"Arizona",5,4,4,4,3,5,"Arizona",0,0,1,0,4,2,0.3125,0.5,0.6,4,"Female",2,1262931459,18,"Millenial",0.510991682179271
"2820",1262979563,0.127766483926366,-1.29202374337571,1.61213940614459,1,0,0,1,0.5,0.3125,0,1,0,0,0,1,2,3,3,3,2,4,4,"renewable",1,1,3,3,NA,1,3,1,2,1,3,0,NA,"Arizona",3,4,2,4,3,3,"Arizona",1,0,0,0,2,3,0.4375,0.625,0.55,3,"Female",2,1262979563,37,"Millenial",0.505294437460995
"2821",1262991623,-0.415666666804102,-1.91562432248642,1.02108016557681,0,0,0,1,0.25,0,1,1,1,1,0,1,3,3,4,2,2,1,4,"recreation",1,1,1,2,NA,NA,2,0,1,1,1,0,0,"Arizona",1,1,4,1,3,2,"Arizona",0,0,1,0,4,1,0,0.5625,0,3,"Male",2,1262991623,31,"Millenial",0.27138093998886
"2822",1262995905,-0.430485242556995,-1.81009831679422,1.00834853335951,0,0,0,1,0.25,0.5625,1,1,1,1,0,1,3,3,4,3,3,4,4,"renewable",1,2,4,5,NA,2,4,1,4,2,1,0,0,"Arizona",4,5,5,5,4,4,"Chihuaha, Mexico",1,0,0,0,4,5,0.5,0.75,0.4,2,"Female",1,1262995905,35,"Millenial",0.26500248317728
"2823",1263000525,-0.408699027543373,-1.82994905467733,0.971748393931932,0,1,0,0,0.25,0.125,0,1,1,1,0,1,3,2,1,2,4,4,5,"protection",2,1,1,1,1,NA,3,0,1,1,1,0,0,"Arizona",3,2,1,2,3,3,"Colorado",0,0,1,0,3,4,0.0625,0.4375,0.3,3,"Male",2,1263000525,30,"Millenial",0.274380066682567
"2824",1263000535,0.120129834121391,-1.38656413278919,1.65267692381789,1,1,0,0,0.5,0.1875,0,1,0,0,0,1,2,3,3,3,4,4,5,"renewable",3,1,1,1,1,NA,3,0,1,1,1,0,0,"Nevada",1,3,4,3,4,5,"Nevada",0,0,0,1,4,2,0.125,0,0.5,2,"Male",1,1263000535,28,"Millenial",0.502007344168194
"2825",1263000541,-0.420492003264473,-1.93176901852652,1.08417136870627,0,0,0,1,0.25,0.5,0,0,1,1,0,1,2,2,2,2,2,3,3,"recreation",3,3,3,3,NA,NA,3,1,3,3,3,0,1,"Arizona",3,3,3,3,3,3,"Arizona",0,0,0,1,3,3,0.5,0.6875,0.5,3,"Male",3,1263000541,25,"Millenial",0.269303938748858
"2826",1263000543,-1.00005643783803,-2.5360281644718,0.515284685604947,0,0,0,0,0,0.125,0,1,0,0,0,1,2,4,4,4,4,2,5,"recreation",1,1,1,1,NA,1,3,0,1,1,1,0,0,"Utah",2,1,3,3,4,5,"Utah",0,0,0,1,5,3,0,0.25,0.1,1,"Female",1,1263000543,27,"Millenial",0.0198382156524032
